Sheet A Tab,Sheet B Tab,Match Type,A - Business Name,B - Business Name,A - Email,B - Email,A - Phone,B - Phone,A - Primary Contact,B - Primary Contact,A - Website,B - Website
Calgary,Calgary,Email,,Enhanced Beauty & Wellness,info@enhancedbeauty.ca,info@enhancedbeauty.ca,403-369-3986,14033693986,Lisa Gibbons,Lisa Gibbons,https://www.enhancedbeauty.ca/,http://enhancedbeauty.ca/
Calgary,Calgary,Email,,Muto Beauty Centre,info@mutobeauty.ca,info@mutobeauty.ca,403-498-7776,14034987776.0,Yi Ji,Yuan Miao,,http://www.mutobeauty.ca/?utm_source=Google&utm_medium=GMB
Calgary,Calgary,Email,,Elegance Medispa,info@elegancecalgary.com,info@elegancecalgary.com,403-452-9959,14034529959,Femeena Virani,Cameran Christianson,https://elegancecalgary.com/,https://www.elegancecalgary.com/
Calgary,Calgary,Email,,Elanté Rejuvenation,info@elanterejuvenation.ca,info@elanterejuvenation.ca,403-335-0555,14033350555,Ruby Wason,Yuki,https://www.elanterejuvenation.ca/,https://www.elanterejuvenation.ca/
Calgary,Calgary,Email,,Illume Skin & Laser,info@illumelaser.ca,info@illumelaser.ca,403-910-1823,14039101823,Nily Sharisat,,https://www.illumelaser.ca/,http://www.illumelaser.ca/
Calgary,Calgary,Email,,NINA Aesthetics,info@ninaaesthetics.ca,info@ninaaesthetics.ca,403-926-4016,14039264016,Nicole Wiebe,Nicole Wiebe,https://ninaaesthetics.ca/,https://ninaaesthetics.ca/
Calgary,Calgary,Email,,Utopia Spa Center,info@UtopiaSpaCenter.com,info@utopiaspacenter.com,403-453-0897,14034530897,,,https://www.utopiaspacenter.com/,https://www.utopiaspacenter.com/
Calgary,Calgary,Email,,Illuminate Skin and Wellness,kaylarance@illuminateskintherapies.com,kaylarance@illuminateskintherapies.com,587-897-5952,15878975952,Kayla Rance,Kayla Rance,https://illuminateskintherapies.com/,https://www.illuminateskintherapies.com/
Calgary,Calgary,Email,,Natology Medi Spa,admin@natology.ca,admin@natology.ca,403-764-3600,14037643600,Dr. Khadijah Haji,,https://natology.ca/,https://natology.ca/?utm_source=Organic&utm_medium=gbp&utm_campaign=gbp-link
Calgary,Calgary,Email,,Juvea Aesthetics Medi Spa,hello@juveaaesthetics.ca,hello@juveaaesthetics.ca,(403) 975‑7523,14039757523,Hanan Atwi,,https://juveaaesthetics.ca/,https://juveaaesthetics.ca/?utm_source=Google&utm_medium=GMB
Calgary,Calgary,Email,,Bardöt Beauty Boutique,info@bardotbeauty.ca,info@bardotbeauty.ca,(403) 475‑4025,14034754025,Dr. Ashley Clerk,,https://bardotbeauty.ca,https://bardotbeauty.ca/?utm_campaign=gmb
Calgary,Calgary,Email,,Vivi Aesthetics & Spa (Downtown),info@vivispa.ca,info@vivispa.ca,(403) 708-7654,14037087654.0,Dr Vivian Yang,Dr Vivian Yang,https://www.vivispa.ca/,https://www.vivispa.ca/
Calgary,Calgary,Email,,Elite The Center For Skin,info@elitethecenterforskin.ca,info@elitethecenterforskin.ca,(403) 880-0963,14038800963.0,Dr. Camilo,,https://www.elitethecenterforskin.ca/,https://www.elitethecenterforskin.ca/services
Calgary,Calgary,Email,,Envy Beauty Lab + Laser,lindsey@envybeautylablaser.com,lindsey@envybeautylablaser.com,403.281.2255,14032812255,Lindsey Garrett,Lindsey Garrett,https://envybeautylablaser.com/,https://envybeautylablaser.com/
Calgary,Calgary,Email,,The Aesthetic Room,admin@theaestheticroomyyc.com,admin@theaestheticroomyyc.com,403-988-5264,14039885264,Jordan,Alana Vollrath,https://www.theaestheticroomyyc.com/,https://www.theaestheticroomyyc.com/
Calgary,Calgary,Email,,The Aesthetic Clinic (TAC) Calgary,info@aestheticclinicgroup.com,info@aestheticclinicgroup.com,(368) 399 5944‬,13683995944,Ifeoma Abajue,,https://tac.aestheticclinicgroup.com/,https://www.aestheticclinicgroup.com/
Calgary,Calgary,Email,,Skin Spa YYC,info@newskinyyc.ca,info@newskinyyc.ca,587-857-5407,14036307759,Melanie Rodrigues,,https://newskinyyc.ca/,http://skinspayyc.com/
Calgary,Calgary,Email,,the symm label,helloteam@thesymmlabel.ca,helloteam@thesymmlabel.ca,403-463-6624,14034636624,Jillian Schenk,,https://www.thesymmlabel.ca/,http://www.thesymmlabel.ca/
Calgary,Calgary,Email,,Skinfluence Medical Spa,skinfluence@skinfluence.ca,skinfluence@skinfluence.ca,403-978-7546,14039787546,Dr. Farzana Kurwa,Dr. Farzana Kurwa,https://www.skinfluence.ca/,https://www.skinfluence.ca/
Calgary,Calgary,Email,,Century Derma Lounge,info@centurydermalounge.com,info@centurydermalounge.com,403-764-8076,14037648076,Cheryl Brown,Cheryl Brown,https://centurydermalounge.com/,http://centurydermalounge.com/
Calgary,Calgary,Email,,RnD Skin Co.,info@rndskinco.ca,info@rndskinco.ca,825-205-5455,18252055455,Danielle Miner,Danielle Killian,https://rndskinco.ca/,http://www.rndskinco.ca/
Calgary,Calgary,Email,,Halo Beauty Bar,info@halobeautybar.com,info@halobeautybar.com,368-886-3578,13688863578.0,Michelle Quazi,,https://halobeautybar.com/,http://www.halobeautybar.com/
Calgary,Calgary,Email,,Ovilaser Medical Spa,info@ovilasermedispa.com,info@ovilasermedispa.com,403-390-7972,14033907972,Linda Rodriguez,,https://www.ovilasermedispa.com/,https://www.ovilasermedispa.com/
Calgary,Calgary,Email,,The MM Clinic,hello@themmclinic.ca,hello@themmclinic.ca,(587) 891‑5030,15878915030,Monica Sandhar,Monica Sandhar,https://www.themmclinic.ca/,http://www.themmclinic.ca/
Calgary,Calgary,Email,,EARL CAMPBELL PROFESSIONAL CORP. - Plastic Surgery Centre (Dr. Waslen / Dr. Campbell),reception@plasticsurgerycentre.ca,reception@plasticsurgerycentre.ca,403-228-1313 (office) / 403-899-5829 (Claudia),,Dr. Waslen / Dr. Campbell / Claudia Craiovan (Medical Assistant) / Elaine (Manager),Dr. Waslen / Dr. Campbell / Claudia Craiovan (Medical Assistant) / Elaine (Manager),,
Calgary,Calgary,Email,,"Dr. Justin Yeung - Art&Fact Lasers, Injectables, Plastic Surgery",office@artandfact.ca,office@artandfact.ca,403-800-9157 (office),14038009157.0,Dr. Justin Yeung /,,,http://artandfact.ca/
Calgary,Calgary,Email,,"Dr. Justin Yeung - Art&Fact Lasers, Injectables, Plastic Surgery",office@artandfact.ca,office@artandfact.ca,403-800-9157 (office),14038009157.0,Dr. Aaron Knox /,,,http://artandfact.ca/
Calgary,Calgary,Email,,"Dr. Justin Yeung - Art&Fact Lasers, Injectables, Plastic Surgery",office@artandfact.ca,office@artandfact.ca,403-800-9157 (office),14038009157.0,Dr. Alex Hatchell /,,,http://artandfact.ca/
Calgary,Calgary,Email,,"Dr. Justin Yeung - Art&Fact Lasers, Injectables, Plastic Surgery",office@artandfact.ca,office@artandfact.ca,403-800-9157 (office),14038009157.0,Dr. Peter Mankowski /,,,http://artandfact.ca/
Calgary,Calgary,Email,,"Dr. Justin Yeung - Art&Fact Lasers, Injectables, Plastic Surgery",office@artandfact.ca,office@artandfact.ca,403-800-9157 (office),14038009157.0,Dr. Maleka Ramji /,,,http://artandfact.ca/
Calgary,Calgary,Email,,Ageless Esthetics,agelessestheticsyyc@gmail.com,agelessestheticsyyc@gmail.com,,15878325932.0,near south centre mall - macleod trail,Leila,,http://www.agelessesthetics.ca/
Calgary,Calgary,Phone,,Eira Laser Inc.,,,+1 613-827-1025,16138271025,,,http://eiralaser.com/,http://eiralaser.com/
Calgary,Calgary,Email,,"The Loft, Laser & Skin Aesthetics",info@laserloft.ca,info@laserloft.ca,(800) 974-4811,14039106586.0,Ann Hoang,Jennifer Dennett,http://www.laserloft.ca/,http://www.laserloft.ca/
Calgary,Calgary,Phone,,Papillon Medical Dermatology,info@papillonmedical.com,drstella@papillonmedical.com,+1 403-263-0661,14032630661,Patricia Skory,Dr Stella,https://papillonmedical.com/,https://papillonmedical.com/
Calgary,Calgary,Phone,,Avona Medical Aesthetics,,,+1 825-559-5028,18255595028,,,https://sknnaesthetics.ca/,https://avonaaesthetics.ca/
Calgary,Calgary,"Email, Phone",,Natology Medi Spa,info@natology.ca,info@natology.ca,+1 587-968-9361,14037643600,,,https://natology.ca/?utm_source=Organic&utm_medium=gbp&utm_campaign=gbp-link,https://natology.ca/?utm_source=Organic&utm_medium=gbp&utm_campaign=gbp-link
Calgary,Calgary,"Email, Phone",,Natology Medi Spa,admin@natology.ca,admin@natology.ca,+1 587-968-9361,14037643600,,,https://natology.ca/?utm_source=Organic&utm_medium=gbp&utm_campaign=gbp-link,https://natology.ca/?utm_source=Organic&utm_medium=gbp&utm_campaign=gbp-link
Calgary,Calgary,"Email, Phone",,Zen Laser & Skin Calgary,contact@zenlaserandskin.com,contact@zenlaserandskin.com,+1 403-764-3600,15879689361,,,https://zenlaserandskin.com/,https://zenlaserandskin.com/
Calgary,Calgary,Email,,"The Loft, Laser & Skin Aesthetics",info@laserloft.ca,info@laserloft.ca,+1 403-910-6586,14039106586.0,,Jennifer Dennett,http://www.laserloft.ca/,http://www.laserloft.ca/
Calgary,Edmonton,Email,,Essence Wellness Centre & Spa,sagehill@essencewellness.ca,sagehill@essencewellness.ca,403-383-2338,17807561054,Charu Ahuja and Shawna Kotyk,Sagehill,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary,Edmonton,Email,,Essence Wellness Centre & Spa,mardaloop@essencewellness.ca,mardaloop@essencewellness.ca,403-383-3228,17807561054,Charu Ahuja and Shawna Kotyk,Mardaloop,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary,Edmonton,Email,,Essence Wellness Centre & Spa,mahogany@essencewellness.ca,mahogany@essencewellness.ca,403-891-1901,17807561054,Charu Ahuja and Shawna Kotyk,Mahogany,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary,Edmonton,Email,,Essence Wellness Centre & Spa,willowpark@essencewellness.ca,willowpark@essencewellness.ca,403-891-1941,17807561054,Charu Ahuja and Shawna Kotyk,Willowpark,https://www.essencewellness.ca/,http://www.essencespa.ca/
Calgary,Edmonton,Email,,The Injectionist & Aesthetics,nika@theinjectionist.ca,nika@theinjectionist.ca,403-255-0150,15876356477,Nika Sanguelini,Nika Sanguellini,https://www.theinjectionist.ca/,https://theinjectionist.ca/?utm_source=Google&utm_medium=GMB
Calgary,Edmonton,Email,,Utopia Spa Center,info@UtopiaSpaCenter.com,info@utopiaspacenter.com,403-453-0897,8666034993,,,https://www.utopiaspacenter.com/,https://www.utopiaspacenter.com/
Calgary,Red Deer,Email,,You Glow Aesthetics Red Deer,info@youglowspas.com,info@youglowspas.com,403-375-7006​​,14039861070,Nastiia,,https://youglowspas.com/calgary-nw/,https://youglowspas.com/red-deer/
Calgary,Lethbridge,Email,,Glow Medical Aesthetics,drkrushel@justglow.ca,drkrushel@justglow.ca,403-795-2012,14037952012,Andrea Krushel,Drkrushel,https://justglow.ca/,http://justglow.ca/
Calgary,Airdrie ,Email,,and.skin.yyc,info@newskinyyc.ca,info@newskinyyc.ca,587-857-5407,,Melanie Rodrigues,,https://newskinyyc.ca/,http://andskinyyc.ca/
Calgary,Okotoks ,Email,,Papillon Advanced Medical Aesthetics,info@papillonmedical.com,info@papillonmedical.com,+1 403-263-0661,14039827771,Patricia Skory,Papillon Bleu,https://papillonmedical.com/,http://www.papillonmedical.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,jessica@thevanitylab.com,jessica@thevanitylab.com,#ERROR!,18254014011,,Jessica Sklar,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,sasha@thevanitylab.com,sasha@thevanitylab.com,#ERROR!,18254014011,,Sasha Kachayev,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,carmen@thevanitylab.com,carmen@thevanitylab.com,#ERROR!,18254014011,,Carmen Feng,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,natasha@thevanitylab.com,natasha@thevanitylab.com,#ERROR!,18254014011,,Natasha B,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,danica@thevanitylab.com,danica@thevanitylab.com,#ERROR!,18254014011,,Danica Plumb,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,fernando@thevanitylab.com,fernando@thevanitylab.com,#ERROR!,18254014011,,Fernando Hernandez,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,kait@thevanitylab.com,kait@thevanitylab.com,#ERROR!,18254014011,,Kait Hrncir,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,hannah@thevanitylab.com,hannah@thevanitylab.com,#ERROR!,18254014011,,Hannah Arceo,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,dr.jordan@thevanitylab.com,dr.jordan@thevanitylab.com,#ERROR!,18254014011,,Dr Jordan Atkinson,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Email,The vanity lab,The Vanity Lab - Edmonton,isha@thevanitylab.com,isha@thevanitylab.com,#ERROR!,18254014011,,Isha Babbar,http://thevanitylab.com/,http://thevanitylab.com/
Edmonton,Edmonton,Business Name (100%),Md skin cosmetic clinic,MD Skin Cosmetic Clinic,,,#ERROR!,17804400556,,,http://www.mdskinclinic.ca/,http://www.mdskinclinic.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",NV skin,NV SKIN,sammie@theskincompany.com,sammie@theskincompany.com,#ERROR!,17809031803,,Sammie,https://www.nvskin.ca/,https://www.nvskin.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",NV skin,NV SKIN,maria@theskincompany.com,maria@theskincompany.com,#ERROR!,17809031803,,Maria,https://www.nvskin.ca/,https://www.nvskin.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",NV skin,NV SKIN,caroline@theskincompany.com,caroline@theskincompany.com,#ERROR!,17809031803,,Caroline,https://www.nvskin.ca/,https://www.nvskin.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",NV skin,NV SKIN,michelle@theskincompany.com,michelle@theskincompany.com,#ERROR!,17809031803,,Michelle,https://www.nvskin.ca/,https://www.nvskin.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",NV skin,NV SKIN,contact@theskincompany.com,contact@theskincompany.com,#ERROR!,17809031803,Sammie K.,,https://www.nvskin.ca/,https://www.nvskin.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",Bespoke beauty by nurse Sheena,Bespoke Beauty by Nurse Sheena,sheena@bespoke-beauty.ca,sheena@bespoke-beauty.ca,#ERROR!,17807770805,,Sheena,https://bespoke-beauty.ca/,https://bespoke-beauty.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",Bespoke beauty by nurse Sheena,Bespoke Beauty by Nurse Sheena,contact@bespoke-beauty.ca,contact@bespoke-beauty.ca,#ERROR!,17807770805,Sheena Rajput,Sheena Rajput,https://bespoke-beauty.ca/,https://bespoke-beauty.ca/
Edmonton,Edmonton,Business Name (100%),Advanced skin care clinic,Advanced Skin Care Clinic,info@advancedskinofoc.com,info@advancedskincareclinic.ca,#ERROR!,17802447546,"Maraína Bittencourt, MD",Yudit Normandeau,http://www.mdskinclinic.ca/,http://advancedskincareclinic.ca/
Edmonton,Edmonton,Email,Zia cosmetic,Zia Cosmetic Clinic (Edmonton),info@ziacosmetic.ca,info@ziacosmetic.ca,#ERROR!,17803068410,Hira Ali,,https://www.ziacosmetic.ca/,https://www.ziacosmetic.ca/
Edmonton,Edmonton,Email,Youthful you aesthetics and academy,Youthful You Aesthetics,aaron@youthfulyou.ca,aaron@youthfulyou.ca,#ERROR!,15878554558,"Aaron Clasky, Ph.D.",Aaron,https://www.youthfulyou.ca/,https://www.youthfulyou.ca/
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),jean-francois.tremblay@dermapure.com,jean-francois.tremblay@dermapure.com,#ERROR!,15874072093,,Jean Tremblay,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),mandy.wong@dermapure.com,mandy.wong@dermapure.com,#ERROR!,15874072093,,Mandy Wong,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),cassidy.hodges@dermapure.com,cassidy.hodges@dermapure.com,#ERROR!,15874072093,,Cassidy Hodges,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),lea.bitzanis@dermapure.com,lea.bitzanis@dermapure.com,#ERROR!,15874072093,,Lea Bitzanis,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),celeste.demesa@dermapure.com,celeste.demesa@dermapure.com,#ERROR!,15874072093,,Celeste Demesa,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),linda.fung@dermapure.com,linda.fung@dermapure.com,#ERROR!,15874072093,,Linda Fung,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),benjamin.choy@dermapure.com,benjamin.choy@dermapure.com,#ERROR!,15874072093,,Benjamin Choy,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,Email,Dermapure west edmonton,Dermapure Edmonton Riverbend - (Formerly Dr Marcia Hartt Medical Aesthetics),godwin.tang@dermapure.com,godwin.tang@dermapure.com,#ERROR!,15874072093,,Godwin Tang,https://www.dermapure.com/en/locations/edmonton/west/?utm_source=google&utm_medium=organic,https://www.dermapure.com/en/locations/edmonton-riverbend/?utm_source=google&utm_medium=organic
Edmonton,Edmonton,"Email, Phone",Jack nathan medspa,Jack Nathan MedSpa - Edmonton,mike@jnhmedspa.com,mike@jnhmedspa.com,(833) 739-3119,8337393119,,Mike Marchelletta,http://www.jnhmedspa.com/,http://www.jnhmedspa.com/
Edmonton,Edmonton,"Email, Phone",Jack nathan medspa,Jack Nathan MedSpa - Edmonton,medspa@jnhmedspa.com,medspa@jnhmedspa.com,(833) 739-3119,8337393119,,Medspa,http://www.jnhmedspa.com/,http://www.jnhmedspa.com/
Edmonton,Edmonton,"Email, Business Name (100%)",Glo skin & medspa,Glo Skin & Medspa,kelly@gloskinmedspa.com,kelly@gloskinmedspa.com,#ERROR!,17804819772,,Kelly,https://gloskinmedspa.com/,https://gloskinmedspa.com/
Edmonton,Edmonton,"Email, Business Name (100%)",Glo skin & medspa,Glo Skin & Medspa,alysia@gloskinmedspa.com,alysia@gloskinmedspa.com,#ERROR!,17804819772,,Alysia,https://gloskinmedspa.com/,https://gloskinmedspa.com/
Edmonton,Edmonton,Email,The confidence code,The Confidence Code Clinic,reception@confidencecode.ca,reception@confidencecode.ca,#ERROR!,17807848895,,,https://confidencecode.ca/,https://confidencecode.ca/
Edmonton,Edmonton,Email,The confidence code,The Confidence Code Clinic,info@confidencecode.ca,info@confidencecode.ca,#ERROR!,17807848895,Soumi Sikder,,https://confidencecode.ca/,https://confidencecode.ca/
Edmonton,Edmonton,Business Name (87%),Neoglow laser and aesthetics,Neoglow Laser and Aesthetic Clinic,,,#ERROR!,17807771178,,,https://www.neoglow.ca/,https://www.neoglow.ca/
Edmonton,Edmonton,Business Name (100%),Monalisa medical spa,MonaLisa Medical Spa,,,#ERROR!,17805045291,,,https://www.nisamedispa.ca/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=8722569972652420317,http://www.monalisamedicalspa.ca/
Edmonton,Edmonton,"Email, Business Name (100%)",Etanda skin solutions,Etanda Skin Solutions,christina@etandaskinsolutions.com,christina@etandaskinsolutions.com,#ERROR!,17809525479,,Christina Niziol,https://etandaskinsolutions.com/,https://etandaskinsolutions.com/
